"inputs","outputs"
0.061,-0.0521864422307015
0.7028,0.19380266123533
0.8388,0.34336613503428
0.1327,0.0795409850420701
0.301,-0.0867233496085159
0.0219,-0.0550830434321146
0.3734,0.15547844773949
0.3737,-0.171678699494375
0.0302,0.1523079258351
0.574,0.00330734591150068
0.8775,0.26894871436295
0.8997,0.436957197219646
0.3934,-0.26195785240632
0.969,0.459451474567252
0.0812,0.0304419734599924
0.8161,0.238704329289482
0.0296,0.0697505435564083
0.3747,-0.0752691998045726
0.2538,-0.128996524361753
0.4194,-0.0653231168556895
0.5394,-0.0770390189169169
0.9446,0.417935342671329
0.044,0.0772969573587371
0.9128,0.36358838509116
0.0992,0.0748339944970281
0.2488,-0.103948560333188
0.8338,0.326798321102384
0.5416,-0.0123825719656069
0.9745,0.587387589326303
0.762,0.183298830892489
0.9027,0.394892071466011
0.6609,0.21337127076564
0.1447,-0.169590190078619
0.3215,-0.0243526006067354
0.2797,-0.0658882552971141
0.6016,-0.0757632525903662
0.5108,-0.249603873825465
0.3994,-0.0159987259414759
0.7238,0.129921676978478
0.8503,0.0628108552456005
0.027,0.167277358599528
0.4659,-0.000148745407658302
0.0444,-0.0213523587033864
0.3468,-0.0447919764940898
0.0774,0.0488173028737619
0.3403,-0.126114665318413
0.0342,0.0506583189403474
0.5654,0.159305972104897
0.6103,-0.0615939332775454
0.2665,-0.0339677581263681
0.3044,0.000228861654799087
0.3922,-0.0086576967830524
0.9341,0.37522115706133
0.1626,0.00848048664656042
0.4988,-0.0445118239013306
0.6226,0.0307107227792601
0.9235,0.551030552098574
0.7782,0.251338776441908
0.0429,0.00330935486095352
0.0266,-0.25014172083619
0.2793,-0.19286847681971
0.7054,0.160401101024384
0.2039,-0.125261751157923
0.6278,-0.0440459586282763
0.0804,0.0340937651627199
0.8096,0.385839110457368
0.3095,-0.0441437389438992
0.6568,0.0831394452186841
0.3483,-0.0653016945618319
0.7068,0.11013232979218
0.3341,0.000323683094680532
0.0879,-0.0310087645097079
0.394,0.0692372928631522
0.881,0.511574061235457
0.7505,0.132632520510136
0.237,0.161630852313403
0.5829,0.120358809306663
0.4486,-0.0535829331161484
0.3189,-0.0914957910313915
0.4331,-0.0812598428589297
0.9202,0.643788521135256
0.8658,0.303993620235846
0.8143,0.351978551671966
0.9565,0.359428098373239
0.0349,0.193030640195395
0.9766,0.699785791020915
0.656,0.269408724697949
0.8059,0.325200078749053
0.0281,-0.0669707639128203
0.9074,0.562900995666143
0.4964,-0.0622212989796417
0.2618,0.0772118395839057
0.6085,0.199266533641794
0.5126,-0.227078742224399
0.9159,0.31436687319863
0.4563,-0.0126643530464514
0.6021,-0.0168215369128997
0.239,-0.127436204688937
0.4141,-0.086521757260753
0.6715,0.0403248033977328
0.6478,-0.205555575062143
0.9338,0.629499136258154
0.2437,-0.153231540999616
0.6462,0.112899046130206
0.8654,0.372137187842343
0.0616,0.0922021772910762
0.1819,-0.014089915101667
0.6486,0.0900319685036492
0.5553,0.176169165880381
0.0575,0.0952435598519819
0.5576,-0.115357686762477
0.2312,-0.33456439207232
0.2107,0.123397063780473
0.295,-0.172797604189624
0.6025,0.0736215995118204
0.1898,0.0376125717901181
0.7863,0.154443084922568
0.8731,0.184938711115883
0.2182,-0.239951884470499
0.3738,-0.199685064836028
0.559,-0.00393212214044191
0.5306,0.05030314959688
0.9304,0.604883669457397
0.2101,-0.0505877187438861
0.728,-0.137213435944246
0.7011,0.138422715190399
0.3969,-0.0300969669026595
0.6357,0.0398248724156522
0.9251,0.391788323489837
0.1887,-0.0396766213634662
0.6204,-0.0748095637651042
0.9723,0.327913349980937
0.3023,-0.16170701331947
0.2524,-0.00695193449673447
0.9838,0.461628610902756
0.9489,0.458574317837922
0.545,0.0227247129362577
0.1774,0.0259605896221409
0.6781,0.0120076849763731
0.8792,0.417572076711027
0.626,0.13471345949536
0.3062,0.14280835936045
0.6985,0.241556966200888
0.4392,0.0254512056816286
0.4363,-0.0260971722269471
0.4063,-0.00226977585217891
0.4795,-0.0973072235502912
0.4804,-0.122720219274932
0.4642,0.0143962827311502
0.6913,0.0894300708751754
0.0797,0.131105883913348
0.1183,0.0870923028221573
0.0398,0.00506751758046198
0.9072,0.431523408676256
0.0731,-0.0986168427554457
0.4404,-0.0163439573636453
0.6631,0.0882379120060093
0.4639,-0.297835072861212
0.2,-0.133382548635263
0.3151,-0.0738667252544438
0.7689,0.187147212463706
0.5026,0.184868818858973
0.0091,0.089388047464905
0.8479,0.340513408113227
0.7632,0.111699887811174
0.1999,-0.215988275276503
0.9553,0.33631989734752
0.4394,-0.057535277533709
0.6013,-0.0519978205901652
0.1588,-0.0841015596352103
0.0593,-0.168106663063787
0.6208,-0.0528840677157599
0.9071,0.420554514774715
0.0327,0.0216685503588785
0.2397,-0.144528477772778
0.4094,-0.0065093313568771
0.8019,0.366199367975234
0.1294,-0.000416520799423774
0.2443,0.125982116616775
0.7375,0.1552938234334
0.4791,-0.128884933682247
0.7562,-0.0702792490317219
0.8073,0.287467141595572
0.835,0.176354343625526
0.8156,0.253369793719806
0.9001,0.455068762207963
0.0384,-0.0452466620257775
0.5163,-0.255033002873773
0.0202,-0.00926746082956769
0.5672,0.04762206987942
0.5969,0.0198256986444408
0.357,-0.239536771194641
0.3883,-0.131500605617068
0.6223,0.29131979201698
0.0857,0.0379704842484638
0.8237,0.322064369000439
0.8271,0.353744811264696
0.0892,-0.0425817238162633
0.7218,0.135965008191428
0.7896,0.213947397578255
0.9507,0.450955437699361
0.4891,0.0354131785256016
0.8339,0.301933073932397
0.7217,0.16099532180497
0.2959,-0.130817200876744
0.9741,0.653178303523573
0.3642,-0.077780457290217
0.5887,0.0814646654715514
0.3049,-0.074233115985171
0.1635,-0.13210281278222
0.4182,-0.0424144043394553
0.4188,-0.0229320111590079
0.4439,-0.0305966443361044
0.4101,0.130884131685229
0.0496,-0.131746728052487
0.3205,-0.0618530787169338
0.9598,0.391285579817323
0.9081,0.392745016112358
0.5474,0.345167793807297
0.7813,0.21620417029132
0.2192,-0.0843687478447804
0.3608,-0.128835966439261
0.5914,0.0491980218651486
0.6956,0.0136518344545932
0.676,-0.0540233280712794
0.58,-0.108140488387716
0.8709,0.475951665573618
0.1979,0.117426505334559
0.0987,-0.132377672045334
0.5171,-0.111786240131462
0.5074,-0.0125113320879025
0.6298,-0.059429585911093
0.673,0.111202067381358
0.1957,-0.0292158828176094
0.0414,0.170558286272715
0.4109,-0.124461721764858
0.1467,0.0966076822104524
0.8932,0.42583455423353
0.7377,0.174650569855904
0.7152,-0.0890783116962407
0.2963,-0.00878642409759934
0.0184,0.0375636706678247
0.0715,0.0138505219588944
0.7717,0.0541913548353805
0.542,0.183408121286602
0.465,-0.024120886821682
0.2164,0.0276499705621452
0.588,0.0456420875272048
0.6707,0.0296298583626428
0.6108,0.142923024601245
0.0386,-0.109016109526512
0.9463,0.521819547575513
0.4179,-0.0583983854097313
0.2058,0.0100456131522098
0.0192,0.0719113154048577
0.3596,-0.12903363435613
0.4592,-0.053940277040103
0.7106,0.135652145679899
0.5636,0.0626457100802318
0.2534,-0.0576752764832124
0.9821,0.635873940697479
0.2765,0.0413440552444578
0.7451,0.125007035488948
0.9646,0.598851116227882
0.4875,0.161719864631999
0.7453,0.138039670713984
0.8882,0.252036848725735
0.0862,-0.172443833512128
0.7049,0.0478899213703733
0.6579,0.0816624054062886
0.2757,-0.00650437024094776
0.8509,0.353139607820596
0.2128,0.16036203465199
0.1018,0.035030608667041
0.0406,-0.0820937091796439
0.3913,-0.0922536658954503
0.7311,0.0544850287579083
0.8227,0.357463392769715
0.9054,0.3159079300439
0.3724,0.0084912548623266
0.9166,0.419416514702013
0.8955,0.338253171198045
0.6201,-0.0885508662951143
0.9608,0.541040215246386
0.7668,0.363842981731569
0.0072,0.079063371489202
0.2728,-0.136596178231361
0.2258,-0.236992592722753
0.0428,0.160913125916451
0.617,0.144396423464459
0.7642,0.230159624100501
0.1382,-0.110539015196584
0.6479,0.260630328193487
0.7912,0.0579108442156023
0.7368,0.21250061915267
0.8838,0.442438182936881
0.2919,0.0806722618636565
0.7652,0.238222105689526
0.5217,-0.0791243532496306
0.8571,0.349222855277917
0.5793,-0.139946856518858
0.8061,0.297979351314661
0.8154,0.422121876916003
0.1373,-0.153009612092998
0.3743,-0.229249599017925
0.5016,-0.0221768504987767
0.6768,0.1332564204505
0.7762,0.233849160281211
0.9764,0.488970203034636
0.0115,0.0292603733373714
0.8826,0.231251508410661
0.5508,-0.0580048083497682
0.8285,0.304153163624062
0.0062,0.0156460725619533
0.466,0.0456961649435524
0.3042,-0.209883778103359
0.2947,-0.106116840179773
0.4041,-0.125958060312935
0.7639,0.151723653387762
0.1892,-0.179337826351223
0.3558,-0.128393305864551
0.7332,0.15160565749045
0.4763,0.0200046418768853
0.3134,-0.0314937610269955
0.0198,0.0502401188978624
0.0032,-0.113100312498614
0.1779,0.11371217135877
0.4258,-0.200566257367875
0.8635,0.495402103512662
0.8384,0.240638464767873
0.3552,0.0960596156917732
0.8925,0.522201010774973
0.2317,-0.149286797633837
0.8078,0.150643219717531
0.5392,-0.135852337374569
0.5374,-0.0476847226264054
0.1946,-0.0850048733788853
0.3328,-0.128969428037638
0.5263,0.0382975654117266
0.7416,0.162983255104118
0.2185,0.0102555041783557
0.1655,-0.0958824876465656
0.4567,0.0306789980134733
0.6857,0.11283867214277
0.4982,-0.101293241534068
0.0735,-0.222230378306313
0.5684,-0.153572808204401
0.9077,0.620426801756635
0.0635,-0.00705823818810931
0.0647,-0.103135441561759
0.238,-0.0261697388145474
0.7437,0.0881326813983711
0.0893,0.00950052771451742
0.9196,0.498253778707638
0.6188,0.191616858303233
0.561,0.0674803250629145
0.286,0.228327238004273
0.2602,0.0198540155357025
0.4466,-0.147816081427107
0.135,-0.219258717802038
0.6855,0.16371726473955
0.2614,-0.0325394118853556
0.5106,-0.0328437839461605
0.5144,-0.00725101088041145
0.7678,0.146422164727996
0.5932,0.0943490158873026
0.7998,0.262734272909548
0.1415,-0.011332983574559
0.1826,-0.0597084129950129
0.145,0.0276299879495223
0.9722,0.349698318410633
0.5666,0.0944620115000313
0.8809,0.391877643148501
0.9742,0.57254699117435
0.9031,0.458380156122826
0.9601,0.57674286777642
0.4607,-0.0869226666967834
0.0597,-0.0477685403602421
0.3511,0.0473969636597744
0.7161,0.0529043307009672
0.3003,-0.165534452458139
0.3542,-0.236116403904212
0.6374,0.161729576969484
0.6697,-0.0697173299471809
0.6059,-0.1488590147939
0.2844,0.0382931017599103
0.2564,0.112288296557943
0.8547,0.389909284011074
0.7651,0.0820372553945352
0.9015,0.437581539789415
0.8831,0.255675742500367
0.3517,-0.0301623206633899
0.4172,0.0304154468518806
0.7715,0.170833092174204
0.6549,0.043880814269758
0.3218,-0.13121020853572
0.5757,-0.0378561664782985
0.1425,-0.0349961250182017
0.9583,0.507918573056997
0.0319,0.157130254128904
0.2458,-0.0381789778877503
0.5673,0.0928360431231702
0.8754,0.403165586593057
0.1725,-0.0421369049110989
0.3667,0.0911216758376004
0.8087,0.0808790719132786
0.223,0.120663334269993
0.4152,0.0440557187908124
0.6535,0.0885383715663657
0.6091,0.313193491820048
0.7046,0.091021736457694
0.8885,0.433605188248002
0.6734,0.0379482962593278
0.3722,-0.0585589012742588
0.0049,-0.0794401194401586
0.7282,0.114581762288698
0.6906,0.135065178966761
0.1881,-0.129339627856474
0.9493,0.483205101242994
0.9658,0.602700582770948
0.472,0.0230496494765291
0.4327,-0.184633423681114
0.4976,-0.0106949735589316
0.6806,0.134466799579166
0.0858,-0.025340133769699
0.0518,-0.160196760919952
0.3613,0.0653320294007191
0.2939,-0.0779631454503585
0.3959,-0.0549088314130424
0.0476,-0.111976576703278
0.5602,0.172312201380813
0.4316,0.00536365621846376
0.2606,-0.145253449175196
0.373,-0.0747562791468315
0.4751,-0.145884003895977
0.7862,0.0723552360407248
0.4088,-0.138726739010178
0.5796,-0.0403654673722577
0.6413,0.0612562133324919
0.6832,0.15253297092295
0.6937,0.161141912336349
0.6785,0.311419809804359
0.649,-0.0991245678470988
0.775,0.157800631284226
0.8349,0.213559720441449
0.8614,0.405276337337919
0.2722,-0.128285833617221
0.3452,-0.028455550466669
0.364,0.0413734707993131
0.5661,0.0697214724677242
0.0652,0.0625700686498157
0.9267,0.45684342040795
0.5157,-0.0609498964553982
0.7578,0.312523323354841
0.3007,-0.263274188491734
0.3905,-0.0177676020323135
0.77,0.150880162604573
0.1279,0.225610620486414
0.4531,0.0428273183213181
0.4813,-0.0448183880095821
0.0338,-0.123170501143492
0.2669,-0.0643378627281421
0.2898,-0.0836744291809762
0.5489,0.0729453247808562
0.6516,0.083469694332206
0.0796,-0.171573213587771
0.4568,0.00794258753589915
0.2698,-0.367676590263084
0.3288,0.0777985837452944
0.4644,-0.0939408130414672
0.744,0.199013520375553
0.517,0.0649438980309091
0.6922,0.132090631460093
0.0388,0.18392320468578
0.7744,0.165416650978911
0.6488,0.0854796496325734
0.37,-0.126305158004741
0.6126,-0.111045986678237
0.3501,-0.092547557169356
0.3216,-0.0825020114248908
0.7695,0.206035942299249
0.7533,0.115979200498787
0.2566,0.184423258466009
0.2503,0.171255721616502
0.1646,-0.0110901733585637
0.117,0.074947533546105
0.2413,-0.101754149592692
0.155,0.079438672990227
0.3597,-0.182556133154065
0.6521,0.160900847031929
0.1185,0.135257914364937
0.6686,0.197702746465546
0.8793,0.456329620443123
0.4582,0.0311358114167898
0.0014,-0.00756560379452153
0.0095,-0.0706778992528338
0.8711,0.376202601288671
0.3958,-0.128611612543406
0.4481,0.0261727098472266
0.4485,0.0881484010334366
0.5212,-0.0528518061254556
0.7081,0.0544679032822147
0.991,0.427704198567163
0.488,0.0518415901245759
0.8895,0.392654732926337
0.1059,-0.0767080869246032
0.2251,0.105498376931373
0.4033,0.0184512391965152
0.6841,0.129302586061589
0.4683,-0.0923730330606613
0.4902,0.0566834280851521
0.5287,0.023308389845123
0.9134,0.44712915249396
0.7266,0.161779704092224
0.0345,-0.0172220630562777
0.4435,-0.0604198032620994
0.0222,0.0958627085399286
0.5193,0.00366685861151925
0.526,0.0143567319990155
0.6403,-0.0119283693125024
0.6677,0.281874953703905
0.1878,0.0883126489907299
0.3692,0.0271121544391836
0.4034,-0.0428736400813546
0.0535,0.0252438098454416
0.2659,-0.0118138453859677
0.7842,0.0296203797609689
0.5481,-0.00107083974424476
0.612,0.0865330007444368
0.1747,-0.117026502186227
0.4348,-0.0564539343031782
0.2979,-0.169504815314685
0.3407,-0.0858038060308325
0.6577,0.180720228977581
0.9611,0.546888728436691
0.2928,0.0302656805089083
0.9473,0.587065942011064
0.1421,-0.110727409037969
0.2005,0.0925572420043232
0.7242,0.231008757797273
0.6543,0.0157877697973446
0.7325,0.181876014899127
0.8401,0.48376158334209
0.4013,-0.207333576549923
0.9534,0.411894164849877
0.7525,0.126459526195527
0.8256,0.176747055675286
0.4161,-0.233616894555764
0.8149,0.108261420876323
0.9019,0.348963086747138
0.9217,0.431409681549941
0.3001,-0.0907760456939219
0.0492,0.0260355486210586
0.9988,0.557492114729125
0.9541,0.442817623757718
0.5668,-0.0447893795462668
0.1961,0.0325629934896536
0.0519,0.175954088484959
0.8054,0.247811840320386
0.0874,0.0600726961197125
0.6089,0.040109046517119
0.5743,-0.0893546308651787
0.0376,-0.0970732683320168
0.4792,0.0071605034434828
0.5029,-0.0128307056608756
0.7386,0.206954601360874
0.6202,0.104976552348853
0.2074,-0.129000539737996
0.3421,0.00643239586113713
0.5438,-0.100498915650591
0.4781,0.0633032152167147
0.2688,-0.197449535644152
0.6354,0.0427515334219893
0.8909,0.382596666403204
0.6619,-0.00883068248094276
0.4967,0.125102238150457
0.5727,-0.0287640830930935
0.2737,-0.173368154206679
0.6643,-0.104442074801446
0.1413,0.15831769169071
0.6072,0.171461249983037
0.4995,-0.165152737279228
0.2981,-0.046954767920213
0.5496,0.151105798017959
0.2815,0.0151936695853994
0.9359,0.506019935433656
0.9029,0.49904830366228
0.3119,-0.00350750986583989
0.5562,0.0562544903057695
0.1107,0.105850167153759
0.9555,0.397590601754261
0.874,0.52645087244359
0.7909,0.215026889071733
0.0961,-0.0217487735981559
0.9654,0.367507663382113
0.913,0.456854772602932
0.6193,0.159375639371917
0.3105,-0.00810136909560144
0.3422,-0.0121370920145576
0.1641,-0.080906503601552
0.0385,0.0874491738362226
0.5037,-0.033365244779272
0.5145,-0.114488823997387
0.3653,-0.0293965353798403
0.0045,-0.0670953099217221
0.4007,0.094361433328102
0.6157,-0.00605019478557974
0.6546,-0.134459614865108
0.8572,0.302304216208458
0.849,0.538906054224851
0.6055,0.081870488871675
0.9013,0.480241729415295
0.087,-0.0184957831166132
0.9731,0.784695489830983
0.6834,0.0668309288729692
0.8409,0.493353627924081
0.0649,0.0423177614671643
0.5586,0.126890632479865
0.2734,-0.0686219116197577
0.3002,-0.0436137855304714
0.7124,0.139157699816548
0.2171,-0.14406979985519
0.9647,0.595846383208144
0.4764,-0.0663537775017537
0.576,-0.0570427462843104
0.6745,-0.00251416111863656
0.9104,0.504178724657019
0.2899,0.0603934398059309
0.6008,-0.0267002965224946
0.647,0.0372687206567859
0.5649,-0.173951076366614
0.9439,0.691394643649535
0.6064,0.176614265143356
0.2496,-0.0285932925506805
0.0318,-0.00486143920730754
0.3537,0.103153292913619
0.8415,0.327282097559624
0.1563,-0.0933738458772638
0.9506,0.467938245886625
0.841,0.298529530856154
0.1746,-0.123718262166004
0.2505,-0.0295991705872735
0.4672,0.0292640689916734
0.4571,0.010657409259492
0.862,0.399143667278306
0.0067,-0.15322711931561
0.8108,0.172093001655452
0.9701,0.519224119595844
0.8354,0.281941587877626
0.725,0.0370597217923166
0.8945,0.455430052867714
0.5524,-0.00744633940094562
0.2922,-0.0212923596735293
0.2593,-0.0974039854724933
0.1132,0.0207877238992903
0.4044,-0.0105586560974681
0.3114,0.0749212400347763
0.8574,0.253160254740125
0.3941,-0.034294332116179
0.0594,-0.0616935363955969
0.8251,0.274592345613844
0.8126,0.276974601694061
0.7243,0.217148042681262
0.4937,0.0297742218168287
0.686,0.231606869149444
0.3156,-0.0717462871631232
0.3186,0.0318947224520087
0.1089,-0.0592961012968251
0.2011,0.125560992133883
0.6845,0.103241084979068
0.0423,-0.0145043947791293
0.9414,0.498566205821994
0.2392,0.0323798609418643
0.8988,0.44234548626533
0.5475,0.0815416153585705
0.0788,-0.191822244945559
0.1291,0.185510084595582
0.7133,0.345401541573779
0.0373,0.0457104332385488
0.8436,0.326219008109316
0.0369,0.01216204990065
0.3815,-0.0821424957255173
0.8567,0.289718697226487
0.3809,-0.0487693271270773
0.0754,-0.0774879510864401
0.7944,0.18827337894523
0.4028,0.00876997926828629
0.2136,-0.130155680497193
0.1687,-0.0470861470245829
0.4503,0.208292989270029
0.1266,0.0905865021374248
0.6458,-0.0525943250149133
0.272,-0.12196389571385
0.7669,0.231615057055775
0.9577,0.486463096421796
9e-04,0.00248468319058936
0.7069,0.19879696214141
0.7869,0.357814825429661
0.0595,-0.0070800928312716
0.1513,-0.0248463398049918
0.9289,0.43568420068115
0.4815,-0.166115031032964
0.1949,-0.0210973417338514
0.7497,0.283869603239819
0.5032,0.0748753194316971
0.7796,0.313686442730584
0.6534,0.0901416990340793
0.7016,0.149660380910733
0.5018,-0.150400786092797
0.1923,-0.0400099732173376
0.377,-0.12351201290546
0.3443,-0.0616656836173611
0.3995,-0.139855251632973
0.0083,-0.0279722983847668
0.101,0.05214848828767
0.9794,0.764851455801644
0.6787,0.00597914166158255
0.8122,0.10019622632758
0.9201,0.492355273006843
0.3966,-0.0608645102793216
0.825,0.188781062480793
0.3574,-0.0279238914546997
0.4717,-0.177556870067791
0.8664,0.348421576847718
0.0178,-0.104762409948617
0.0058,-0.0630611435806763
0.6767,0.0907179117101821
0.6774,0.0115064832513303
0.3625,-0.0461379299945781
0.8121,0.440103886598073
0.4865,-0.0514963141761636
0.2513,0.0385312945559476
0.9724,0.634364011755286
0.9123,0.526525785949172
0.3212,0.0996834363997927
0.7086,0.0488107480152848
0.8924,0.312995216707066
0.6848,0.0209894125903474
0.903,0.467951021182356
0.979,0.436313704596209
0.3877,-0.129336398832175
0.0501,0.0840459951508592
0.7027,0.177240871206524
0.0295,-0.0821663218492612
0.109,0.0767821950526492
0.6895,0.0628554493340294
0.0765,0.00761887971688462
0.098,-0.023540839516164
0.8878,0.380105154285336
0.313,0.00295920563257666
0.6011,-0.12786200339107
0.2831,-0.0273669631687582
0.6991,0.161595136633628
0.8946,0.395400910294386
0.9936,0.619284668939367
0.8291,0.358961452010716
0.1679,-0.106998577190487
0.9681,0.521723570246496
0.0348,-0.269118627134361
0.4042,-0.0898693230646719
0.5246,-0.0645477877849531
0.0517,0.067723888717443
0.8208,0.166281325066771
0.1444,-0.0460327644103696
0.6899,0.0211270825611815
0.4254,0.182911303931994
0.5385,0.0673441989846139
0.687,0.00823513607799149
0.383,0.22653315145711
0.5483,0.14387427256651
0.1614,0.0563328446029986
0.7418,0.139596847706998
0.5445,-0.00444850988974368
0.0422,0.108012156253909
0.8516,0.393725175569285
0.2546,-0.117418519007783
0.9059,0.446230721836335
0.6225,-0.0366474467874204
0.3985,0.105316380299079
0.1017,-0.00222150339949299
0.091,-0.125732309371597
0.3539,-0.0864341309778122
0.003,0.0336985167004869
0.5426,0.0481710824330737
0.221,-0.0291585239633076
0.0114,0.0821606780164476
0.2314,-0.00896436070635185
0.5608,-0.0985989251914599
0.4216,-0.181020115650458
0.3486,0.0683179290253569
0.4285,0.0587129096515727
0.4863,0.155485897979531
0.9218,0.425658407477304
0.5334,-0.0331855073850093
0.9467,0.520200010996423
0.1385,0.105197474099664
0.8846,0.306070609761441
0.7485,0.170853204457933
0.5523,-0.0879560486092577
0.8812,0.498123391499601
0.3487,-0.107628381801268
0.8499,0.434078427373872
0.6863,0.0945178832641969
0.3019,-0.123654807035641
0.7442,0.169688597024537
0.1087,0.17858807102672
0.5949,0.0124365616812959
0.9839,0.548227377549186
0.1225,-0.0229556060526676
0.5034,-0.208576928827445
0.6928,0.0886033080107706
0.0122,0.0547566298776074
0.5745,0.0759214841393075
0.468,-0.169540336748053
0.5825,-0.0842398444804743
0.318,0.0148705877987578
0.811,0.238031612834676
0.3799,-0.0901024757709017
0.0249,-0.128994866568187
0.7379,0.242107430290881
0.3854,0.0455984557232407
0.7232,0.104330646287962
0.9458,0.520185327037697
0.9901,0.670885274790056
0.7036,0.120149523480258
0.9769,0.563886739094754
0.393,0.0276153229606628
0.9632,0.732774137893843
0.4654,0.0633219282205698
0.5669,0.0288532093745046
0.5486,0.000883272801656055
0.8041,0.20621764532177
0.0727,0.0356560015450594
0.0729,-0.0031977280433966
0.5656,-0.0181441861310142
0.8716,0.430081463140187
0.8405,0.246459218925068
0.9161,0.543536495797198
0.9369,0.471644386743056
0.1851,-0.0478050763638093
0.3875,-0.00456554905036724
0.05,-0.0387197255628121
0.8066,0.372220450661736
0.0859,-0.0757961187816599
0.8774,0.334322911700094
0.3929,-0.0957528687428781
0.0075,0.0660472840027257
0.7841,0.384325493935247
0.5951,-0.0634615314007149
0.9504,0.688272899635111
0.3093,-0.137614198105587
0.769,0.350053077295983
0.8963,0.334253113218516
0.0161,-0.0408392523362086
0.6499,0.184190154254712
0.6002,-0.0494737226304735
0.9593,0.524081297741406
0.032,-0.152175942737793
0.5214,0.0430513995775012
0.9925,0.558466935995487
0.6933,0.235398921936473
0.0855,-0.112573576837281
0.0673,-0.0396383939953484
0.0823,-0.114397520734573
0.0736,-0.179853650611369
0.2287,-0.00909437285036079
0.9456,0.591264889745521
0.4311,0.0301055903162155
0.5927,-0.0514853434161917
0.7737,0.314889539158421
0.4206,0.0181998334323195
0.2288,-0.0309834929058602
0.562,-0.00427408615100815
0.795,0.338249798103435
0.2975,-0.200685800964966
0.6515,0.00977349051614092
0.2739,-0.170471221054323
0.9793,0.430881891591271
0.4221,-0.0285990912104039
0.6648,0.0617918935885688
0.8083,0.397352064179345
0.5588,-0.0181303708091579
0.0299,-0.0203086953862073
0.3859,-0.0884893706837808
0.2619,-0.174150932559286
0.8864,0.203596581953248
0.1212,-0.115878149469034
0.0697,-0.00390662237235763
0.8784,0.415010206101452
0.3457,-0.00974992386952667
0.6656,-0.0517373309511138
0.3615,0.00532710186439692
0.4904,-0.0865825418104199
0.8164,0.176173629906167
0.231,-0.0129605588630782
0.8661,0.390609945664932
0.4963,2.08728537955186e-05
0.8704,0.365933490153971
0.189,0.00533737270213014
0.5194,-0.0059516383537177
0.4992,-0.0497401310416751
0.1791,0.0967962145163955
0.9,0.332741481100567
0.0985,-0.00377718994458333
0.5722,-0.0936182288543041
0.9779,0.504899800677388
0.0081,-0.0773796878072138
0.9928,0.546889939059834
0.304,-0.136569089910296
0.8653,0.305489693650073
0.3148,0.0780207151874165
0.2472,0.0728667247072964
0.4667,-0.0303707411410079
0.6305,0.00854055388521416
0.2139,-0.0403360212391744
0.4309,-0.0117657794647776
0.5061,-0.010785610675604
0.2215,0.0502809696775215
0.7126,0.114195561357459
0.8497,0.354267208889235
0.4605,0.00446371455806974
0.3868,0.0180200856316283
0.0415,0.121616751245009
0.7822,0.313256108633071
0.6562,0.0863712352248596
0.7273,0.214640341160761
0.8342,0.162466036289182
0.7258,-0.0556598009622588
0.0568,0.0729647084644243
0.4908,0.0668481099166718
0.8313,0.310730494143101
0.9707,0.581821622815807
0.5812,-0.0138658544304331
0.2929,-0.151968942031669
0.886,0.437339516688711
0.3672,-0.0706649629580017
0.5204,-0.0949633005543097
0.5527,-0.0943415759399903
0.2433,-0.291871008299208
0.4645,-0.145849792247263
0.4517,0.122458287896481
0.3394,0.0190353702838358
0.8856,0.381334537167539
0.2679,-0.0386731848754511
0.8031,0.236795002500017
0.5539,0.134872065528947
0.8926,0.331840789264733
0.3765,-0.106813583126635
0.5035,-0.0256690340323915
0.8477,0.309614621470927
0.9345,0.41625726830582
0.7857,0.421084203178999
0.0584,-0.0551555633218955
0.7597,0.13386846852327
0.5404,-0.0642462078545397
0.2098,0.0119176956852059
0.0454,-0.076673862768267
0.999,0.622791830056309
0.6965,0.264290690043859
0.4328,0.0184139099955873
0.398,-0.17895003203536
0.337,-0.0579867597341052
0.6923,0.0838296645431619
0.5638,0.195791719970721
0.534,-0.0519592790703491
0.0038,0.0238482147885069
0.6999,0.177353397513742
0.5116,-0.00273546104131382
0.3954,0.0552546189273635
0.689,-0.0642132375792787
0.7469,0.192689212669961
0.5309,-0.1124142157905
0.2297,-0.141105344943326
0.6512,-0.0910406804950668
0.0163,-0.0138407003183328
0.6191,0.0584173895094087
0.845,0.10292401602342
0.9765,0.547407136941555
0.5467,-0.192332193009562
0.515,0.00321780246493196
0.9443,0.527881091202066
0.4841,-0.114320107472575
0.6113,0.00817327326456208
0.8327,0.243524583657642
0.3343,0.163330413399243
0.8124,0.375304156237518
0.65,0.135828353830185
0.6766,0.0969379090694952
0.7586,0.0551320774763294
0.5584,0.0451244962733611
0.8014,0.271554060266704
0.9824,0.570123354993686
0.9582,0.432630119479548
0.3127,0.0542490018935348
0.1557,-0.203733012880622
0.598,-0.0765044413941524
0.7214,0.240464599556418
0.5578,0.084153366295613
0.0953,-0.073811480659564
0.7327,0.147857779143639
0.3285,-0.0355752088383322
0.4573,-0.036758954621239
0.3338,-0.0635582734917514
0.6567,-0.0448582888434415
0.6341,0.059914024280857
0.1287,-0.0420949297135987
0.6815,-0.0390005188504361
0.4479,0.10990948169881
0.7265,0.0907592345054243
0.2093,-0.0434033280281538
0.104,0.0336775571476064
0.7887,5.29971127571915e-05
0.9692,0.663203741262866
0.6585,0.154242833556117
0.6696,0.061294644597962
0.5529,-0.031504588058146
0.9705,0.608495050614209
